"","GaussianCurvature","PialVol","WhiteVol","Session","SUBJ","hemi","ROI","AvgThickness","logAvgThickness","TotalArea","logTotalArea","ExposedArea","logExposedArea","WhiteSurfArea","logWhiteSurfArea","GMvolume","localGI","k","K","S","I","Knorm","Snorm","Inorm","c","TotalArea_corrected","ExposedArea_corrected","localGI_corrected","logTotalArea_corrected","logExposedArea_corrected","k_corrected","K_corrected","I_corrected","S_corrected"
"124",0,0,0,"2","SUBJ055","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",0,0,0,"2","SUBJ055","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",0,0,0,"2","SUBJ055","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",0,0,0,"2","SUBJ055","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",0,0,0,"2","SUBJ055","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",0,0,0,"2","SUBJ057","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",0,0,0,"2","SUBJ057","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",0,0,0,"2","SUBJ057","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",0,0,0,"2","SUBJ057","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",0,0,0,"2","SUBJ057","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",0,0,0,"2","SUBJ057","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",0,0,0,"2","SUBJ057","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",0,0,0,"2","SUBJ057","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",0,0,0,"2","SUBJ070","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",0,0,0,"2","SUBJ070","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",0,0,0,"2","SUBJ070","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",0,0,0,"2","SUBJ070","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",0,0,0,"2","SUBJ070","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",0,0,0,"2","SUBJ070","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",0,0,0,"2","SUBJ070","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",0,0,0,"2","SUBJ070","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",0,0,0,"2","SUBJ071","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",0,0,0,"2","SUBJ071","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",0,0,0,"2","SUBJ071","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",0,0,0,"2","SUBJ071","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",0,0,0,"2","SUBJ071","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150",0,0,0,"2","SUBJ071","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151",0,0,0,"2","SUBJ071","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152",0,0,0,"2","SUBJ071","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153",0,0,0,"2","SUBJ075","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154",0,0,0,"2","SUBJ075","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155",0,0,0,"2","SUBJ075","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156",0,0,0,"2","SUBJ075","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157",0,0,0,"2","SUBJ075","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158",0,0,0,"2","SUBJ075","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159",0,0,0,"2","SUBJ075","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160",0,0,0,"2","SUBJ075","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161",0,0,0,"2","SUBJ076","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162",0,0,0,"2","SUBJ076","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163",0,0,0,"2","SUBJ076","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164",0,0,0,"2","SUBJ076","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165",0,0,0,"2","SUBJ076","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166",0,0,0,"2","SUBJ076","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167",0,0,0,"2","SUBJ076","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168",0,0,0,"2","SUBJ076","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169",0,0,0,"2","SUBJ091","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170",0,0,0,"2","SUBJ091","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171",0,0,0,"2","SUBJ091","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172",0,0,0,"2","SUBJ091","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173",0,0,0,"2","SUBJ091","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174",0,0,0,"2","SUBJ091","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175",0,0,0,"2","SUBJ091","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176",0,0,0,"2","SUBJ091","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177",0,0,0,"2","SUBJ095","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178",0,0,0,"2","SUBJ095","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179",0,0,0,"2","SUBJ095","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180",0,0,0,"2","SUBJ095","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181",0,0,0,"2","SUBJ095","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182",0,0,0,"2","SUBJ095","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183",0,0,0,"2","SUBJ095","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184",0,0,0,"2","SUBJ095","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185",0,0,0,"2","SUBJ104","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186",0,0,0,"2","SUBJ104","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187",0,0,0,"2","SUBJ104","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",0,0,0,"2","SUBJ104","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",0,0,0,"2","SUBJ104","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",0,0,0,"2","SUBJ104","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",0,0,0,"2","SUBJ104","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",0,0,0,"2","SUBJ104","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",0,0,0,"2","SUBJ110","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",0,0,0,"2","SUBJ110","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",0,0,0,"2","SUBJ110","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",0,0,0,"2","SUBJ110","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",0,0,0,"2","SUBJ110","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",0,0,0,"2","SUBJ110","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",0,0,0,"2","SUBJ110","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",0,0,0,"2","SUBJ110","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",0,0,0,"2","SUBJ111","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",0,0,0,"2","SUBJ111","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",0,0,0,"2","SUBJ111","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",0,0,0,"2","SUBJ111","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",0,0,0,"2","SUBJ111","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",0,0,0,"2","SUBJ111","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",0,0,0,"2","SUBJ111","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",0,0,0,"2","SUBJ111","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",0,0,0,"2","SUBJ113","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",0,0,0,"2","SUBJ113","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",0,0,0,"2","SUBJ113","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",0,0,0,"2","SUBJ113","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",0,0,0,"2","SUBJ113","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",0,0,0,"2","SUBJ113","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",0,0,0,"2","SUBJ113","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",0,0,0,"2","SUBJ113","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",0,0,0,"2","SUBJ115","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",0,0,0,"2","SUBJ115","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",0,0,0,"2","SUBJ115","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",0,0,0,"2","SUBJ115","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",0,0,0,"2","SUBJ115","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",0,0,0,"2","SUBJ115","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",0,0,0,"2","SUBJ115","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",0,0,0,"2","SUBJ115","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",0,0,0,"2","SUBJ120","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",0,0,0,"2","SUBJ120","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",0,0,0,"2","SUBJ120","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",0,0,0,"2","SUBJ120","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",0,0,0,"2","SUBJ120","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",0,0,0,"2","SUBJ120","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",0,0,0,"2","SUBJ120","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",0,0,0,"2","SUBJ120","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",0,0,0,"2","SUBJ121","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",0,0,0,"2","SUBJ121","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",0,0,0,"2","SUBJ121","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",0,0,0,"2","SUBJ121","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",0,0,0,"2","SUBJ121","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",0,0,0,"2","SUBJ121","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",0,0,0,"2","SUBJ121","L","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",0,0,0,"2","SUBJ121","R","O",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",0,0,0,"2","SUBJ123","L","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",0,0,0,"2","SUBJ123","R","F",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",0,0,0,"2","SUBJ123","L","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",0,0,0,"2","SUBJ123","R","P",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",0,0,0,"2","SUBJ123","L","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",0,0,0,"2","SUBJ123","R","T",0,-Inf,0,-Inf,0,-Inf,0,-Inf,0,NA,NA,NA,NA,-Inf,NA,NA,-Inf,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA
