"","Sample","ROI","c"
"783","IDOR","hemisphere",NA
"784","IDOR","hemisphere",NA
"785","IDOR","F",2.09175968031833
"786","IDOR","F",2.07831192796746
"787","IDOR","P",3.67893187521822
"788","IDOR","P",3.68140387002935
"789","IDOR","T",3.43307882795033
"790","IDOR","T",3.72593039362811
"791","IDOR","O",3.49269413474798
"792","IDOR","O",3.54617296964469
"793","IDOR","hemisphere",NA
"794","IDOR","hemisphere",NA
"795","IDOR","F",1.94495350670967
"796","IDOR","F",2.08731690475446
"797","IDOR","P",4.32287774920915
"798","IDOR","P",4.12689381019119
"799","IDOR","T",3.66214743045196
"800","IDOR","T",3.12736014467909
"801","IDOR","O",3.19681077865088
"802","IDOR","O",3.22999652188849
"803","IDOR","hemisphere",NA
"804","IDOR","hemisphere",NA
"805","IDOR","F",2.05683341126304
"806","IDOR","F",1.95151745770444
"807","IDOR","P",3.56560709730642
"808","IDOR","P",4.13774353458433
"809","IDOR","T",3.07433349633945
"810","IDOR","T",3.34903066224768
"811","IDOR","O",3.751614825325
"812","IDOR","O",3.83430975322815
"813","IDOR","hemisphere",NA
"814","IDOR","hemisphere",NA
"815","IDOR","F",1.89075696204958
"816","IDOR","F",1.90791751459424
"817","IDOR","P",4.75262324226839
"818","IDOR","P",4.17626831184613
"819","IDOR","T",3.58585006168735
"820","IDOR","T",3.93201329843397
"821","IDOR","O",3.1022652757876
"822","IDOR","O",3.62171259403581
"823","IDOR","hemisphere",NA
"824","IDOR","hemisphere",NA
"825","IDOR","F",2.12176417627092
"826","IDOR","F",2.02686683363669
"827","IDOR","P",4.34385454145893
"828","IDOR","P",4.08089585515314
"829","IDOR","T",3.73826062469529
"830","IDOR","T",3.7524507148748
"831","IDOR","O",3.23965880505197
"832","IDOR","O",3.30821754485893
"833","IDOR","hemisphere",NA
"834","IDOR","hemisphere",NA
"835","IDOR","F",2.00966564967829
"836","IDOR","F",2.18459472747312
"837","IDOR","P",4.10957127137991
"838","IDOR","P",3.77504052105423
"839","IDOR","T",3.47080087561586
"840","IDOR","T",3.60246209875765
"841","IDOR","O",4.14306353440285
"842","IDOR","O",3.75193771699701
"843","IDOR","hemisphere",NA
"844","IDOR","hemisphere",NA
"845","IDOR","F",1.99872095264139
"846","IDOR","F",1.93110596968564
"847","IDOR","P",3.83699138238731
"848","IDOR","P",3.82306212078151
"849","IDOR","T",3.70557975438179
"850","IDOR","T",3.71602217742032
"851","IDOR","O",3.16133974573452
"852","IDOR","O",3.26733280171948
"853","IDOR","hemisphere",NA
"854","IDOR","hemisphere",NA
"855","IDOR","F",2.10240486613484
"856","IDOR","P",3.84586296809086
"857","IDOR","T",3.43375453407701
"858","IDOR","O",3.14124207928654
"859","IDOR","hemisphere",NA
"860","IDOR","hemisphere",NA
"861","IDOR","F",1.94430777388284
"862","IDOR","F",2.08687759889596
"863","IDOR","P",4.31045177057489
"864","IDOR","P",4.34475347638955
"865","IDOR","T",3.37442445237538
"866","IDOR","T",3.34519247848726
"867","IDOR","O",3.17535040122124
"868","IDOR","O",3.11873972702562
"869","IDOR","hemisphere",NA
"870","IDOR","hemisphere",NA
"871","IDOR","F",1.96095714424567
"872","IDOR","F",1.89948518577796
"873","IDOR","P",4.38194564807709
"874","IDOR","P",4.24806282774765
"875","IDOR","T",3.63856553366396
"876","IDOR","T",3.27243542901601
"877","IDOR","O",3.25864767914867
"878","IDOR","O",3.41498545007552
"879","IDOR","hemisphere",NA
"880","IDOR","hemisphere",NA
"881","IDOR","F",2.0348969009599
"882","IDOR","F",2.128199195486
"883","IDOR","P",4.40187023596107
"884","IDOR","P",3.97230250561275
"885","IDOR","T",3.15853103103273
"886","IDOR","T",3.57920594457611
"887","IDOR","O",2.96324564039704
"888","IDOR","O",3.2077246866001
"889","AOMICPIOP1","hemisphere",NA
"890","AOMICPIOP1","hemisphere",NA
"891","AOMICPIOP1","hemisphere",NA
"892","AOMICPIOP1","hemisphere",NA
"893","AOMICPIOP1","hemisphere",NA
"894","AOMICPIOP1","hemisphere",NA
"895","AOMICPIOP1","hemisphere",NA
"896","AOMICPIOP1","hemisphere",NA
"897","AOMICPIOP1","hemisphere",NA
"898","AOMICPIOP1","hemisphere",NA
"899","AOMICPIOP1","hemisphere",NA
"900","AOMICPIOP1","hemisphere",NA
"901","AOMICPIOP1","hemisphere",NA
"902","AOMICPIOP1","hemisphere",NA
"903","AOMICPIOP1","hemisphere",NA
"904","AOMICPIOP1","hemisphere",NA
"905","AOMICPIOP1","hemisphere",NA
"906","AOMICPIOP1","hemisphere",NA
"907","AOMICPIOP1","hemisphere",NA
"908","AOMICPIOP1","hemisphere",NA
"909","AOMICPIOP1","hemisphere",NA
"910","AOMICPIOP1","hemisphere",NA
"911","AOMICPIOP1","hemisphere",NA
"912","AOMICPIOP1","hemisphere",NA
"913","AOMICPIOP1","hemisphere",NA
"914","AOMICPIOP1","hemisphere",NA
"915","AOMICPIOP1","hemisphere",NA
"916","AOMICPIOP1","hemisphere",NA
"917","AOMICPIOP1","hemisphere",NA
"918","AOMICPIOP1","hemisphere",NA
"919","AOMICPIOP1","hemisphere",NA
"920","AOMICPIOP1","hemisphere",NA
"921","AOMICPIOP1","hemisphere",NA
"922","AOMICPIOP1","hemisphere",NA
"923","AOMICPIOP1","hemisphere",NA
"924","AOMICPIOP1","hemisphere",NA
"925","AOMICPIOP1","hemisphere",NA
"926","AOMICPIOP1","hemisphere",NA
"927","AOMICPIOP1","hemisphere",NA
"928","AOMICPIOP1","hemisphere",NA
"929","AOMICPIOP1","hemisphere",NA
"930","AOMICPIOP1","hemisphere",NA
"931","AOMICPIOP1","hemisphere",NA
"932","AOMICPIOP1","hemisphere",NA
"933","AOMICPIOP1","hemisphere",NA
"934","AOMICPIOP1","hemisphere",NA
"935","AOMICPIOP1","hemisphere",NA
"936","AOMICPIOP1","hemisphere",NA
"937","AOMICPIOP1","hemisphere",NA
"938","AOMICPIOP1","hemisphere",NA
"939","AOMICPIOP1","hemisphere",NA
"940","AOMICPIOP1","hemisphere",NA
"941","AOMICPIOP1","hemisphere",NA
"942","AOMICPIOP1","hemisphere",NA
"943","AOMICPIOP1","hemisphere",NA
"944","AOMICPIOP1","hemisphere",NA
"945","AOMICPIOP1","hemisphere",NA
"946","AOMICPIOP1","hemisphere",NA
"947","AOMICPIOP1","hemisphere",NA
"948","AOMICPIOP1","hemisphere",NA
"949","AOMICPIOP1","hemisphere",NA
"950","AOMICPIOP1","hemisphere",NA
"951","AOMICPIOP1","hemisphere",NA
"952","AOMICPIOP1","hemisphere",NA
"953","AOMICPIOP1","hemisphere",NA
"954","AOMICPIOP1","hemisphere",NA
"955","AOMICPIOP1","hemisphere",NA
"956","AOMICPIOP1","hemisphere",NA
"957","AOMICPIOP1","hemisphere",NA
"958","AOMICPIOP1","hemisphere",NA
"959","AOMICPIOP1","hemisphere",NA
"960","AOMICPIOP1","hemisphere",NA
"961","AOMICPIOP1","hemisphere",NA
"962","AOMICPIOP1","hemisphere",NA
"963","AOMICPIOP1","hemisphere",NA
"964","AOMICPIOP1","hemisphere",NA
"965","AOMICPIOP1","hemisphere",NA
"966","AOMICPIOP1","hemisphere",NA
"967","AOMICPIOP1","hemisphere",NA
"968","AOMICPIOP1","hemisphere",NA
"969","AOMICPIOP1","hemisphere",NA
"970","AOMICPIOP1","hemisphere",NA
"971","AOMICPIOP1","hemisphere",NA
"972","AOMICPIOP1","hemisphere",NA
"973","AOMICPIOP1","hemisphere",NA
"974","AOMICPIOP1","hemisphere",NA
"975","AOMICPIOP1","hemisphere",NA
"976","AOMICPIOP1","hemisphere",NA
"977","AOMICPIOP1","hemisphere",NA
"978","AOMICPIOP1","hemisphere",NA
"979","AOMICPIOP1","hemisphere",NA
"980","AOMICPIOP1","hemisphere",NA
"981","AOMICPIOP1","hemisphere",NA
"982","AOMICPIOP1","hemisphere",NA
"983","AOMICPIOP1","hemisphere",NA
"984","AOMICPIOP1","hemisphere",NA
"985","AOMICPIOP1","hemisphere",NA
"986","AOMICPIOP1","hemisphere",NA
"987","AOMICPIOP1","hemisphere",NA
"988","AOMICPIOP1","hemisphere",NA
"989","AOMICPIOP1","hemisphere",NA
"990","AOMICPIOP1","hemisphere",NA
"991","AOMICPIOP1","hemisphere",NA
"992","AOMICPIOP1","hemisphere",NA
"993","AOMICPIOP1","hemisphere",NA
"994","AOMICPIOP1","hemisphere",NA
"995","AOMICPIOP1","hemisphere",NA
"996","AOMICPIOP1","hemisphere",NA
"997","AOMICPIOP1","hemisphere",NA
"998","AOMICPIOP1","hemisphere",NA
"999","AOMICPIOP1","hemisphere",NA
"1000","AOMICPIOP1","hemisphere",NA
"1001","AOMICPIOP1","hemisphere",NA
"1002","AOMICPIOP1","hemisphere",NA
"1003","AOMICPIOP1","hemisphere",NA
"1004","AOMICPIOP1","hemisphere",NA
"1005","AOMICPIOP1","hemisphere",NA
"1006","AOMICPIOP1","hemisphere",NA
"1007","AOMICPIOP1","hemisphere",NA
"1008","AOMICPIOP1","hemisphere",NA
"1009","AOMICPIOP1","hemisphere",NA
"1010","AOMICPIOP1","hemisphere",NA
"1011","AOMICPIOP1","hemisphere",NA
"1012","AOMICPIOP1","hemisphere",NA
"1013","AOMICPIOP1","hemisphere",NA
"1014","AOMICPIOP1","hemisphere",NA
"1015","AOMICPIOP1","hemisphere",NA
"1016","AOMICPIOP1","hemisphere",NA
"1017","AOMICPIOP1","hemisphere",NA
"1018","AOMICPIOP1","hemisphere",NA
"1019","AOMICPIOP1","hemisphere",NA
"1020","AOMICPIOP1","hemisphere",NA
"1021","AOMICPIOP1","hemisphere",NA
"1022","AOMICPIOP1","hemisphere",NA
"1023","AOMICPIOP1","hemisphere",NA
"1024","AOMICPIOP1","hemisphere",NA
"1025","AOMICPIOP1","hemisphere",NA
"1026","AOMICPIOP1","hemisphere",NA
"1027","AOMICPIOP1","hemisphere",NA
"1028","AOMICPIOP1","hemisphere",NA
"1029","AOMICPIOP1","hemisphere",NA
"1030","AOMICPIOP1","hemisphere",NA
"1031","AOMICPIOP1","hemisphere",NA
"1032","AOMICPIOP1","hemisphere",NA
"1033","AOMICPIOP1","hemisphere",NA
"1034","AOMICPIOP1","hemisphere",NA
"1035","AOMICPIOP1","hemisphere",NA
"1036","AOMICPIOP1","hemisphere",NA
"1037","AOMICPIOP1","hemisphere",NA
"1038","AOMICPIOP1","hemisphere",NA
"1039","AOMICPIOP1","hemisphere",NA
"1040","AOMICPIOP1","hemisphere",NA
"1041","AOMICPIOP1","hemisphere",NA
"1042","AOMICPIOP1","hemisphere",NA
"1043","AOMICPIOP1","hemisphere",NA
"1044","AOMICPIOP1","hemisphere",NA
"1045","AOMICPIOP1","hemisphere",NA
"1046","AOMICPIOP1","hemisphere",NA
"1047","AOMICPIOP1","hemisphere",NA
"1048","AOMICPIOP1","hemisphere",NA
"1049","AOMICPIOP1","hemisphere",NA
"1050","AOMICPIOP1","hemisphere",NA
"1051","AOMICPIOP1","hemisphere",NA
"1052","AOMICPIOP1","hemisphere",NA
"1053","AOMICPIOP1","hemisphere",NA
"1054","AOMICPIOP1","hemisphere",NA
"1055","AOMICPIOP1","hemisphere",NA
"1056","AOMICPIOP1","hemisphere",NA
"1057","AOMICPIOP1","hemisphere",NA
"1058","AOMICPIOP1","hemisphere",NA
"1059","AOMICPIOP1","hemisphere",NA
"1060","AOMICPIOP1","hemisphere",NA
"1061","AOMICPIOP1","hemisphere",NA
"1062","AOMICPIOP1","hemisphere",NA
"1063","AOMICPIOP1","hemisphere",NA
"1064","AOMICPIOP1","hemisphere",NA
"1065","AOMICPIOP1","hemisphere",NA
"1066","AOMICPIOP1","hemisphere",NA
"1067","AOMICPIOP1","hemisphere",NA
"1068","AOMICPIOP1","hemisphere",NA
"1069","AOMICPIOP1","hemisphere",NA
"1070","AOMICPIOP1","hemisphere",NA
"1071","AOMICPIOP1","hemisphere",NA
"1072","AOMICPIOP1","hemisphere",NA
"1073","AOMICPIOP1","hemisphere",NA
"1074","AOMICPIOP1","hemisphere",NA
"1075","AOMICPIOP1","hemisphere",NA
"1076","AOMICPIOP1","hemisphere",NA
"1077","AOMICPIOP1","hemisphere",NA
"1078","AOMICPIOP1","hemisphere",NA
"1079","AOMICPIOP1","hemisphere",NA
"1080","AOMICPIOP1","hemisphere",NA
"1081","AOMICPIOP1","hemisphere",NA
"1082","AOMICPIOP1","hemisphere",NA
"1083","AOMICPIOP1","hemisphere",NA
"1084","AOMICPIOP1","hemisphere",NA
"1085","AOMICPIOP1","hemisphere",NA
"1086","AOMICPIOP1","hemisphere",NA
"1087","AOMICPIOP1","hemisphere",NA
"1088","AOMICPIOP1","hemisphere",NA
"1089","AOMICPIOP1","hemisphere",NA
"1090","AOMICPIOP1","hemisphere",NA
"1091","AOMICPIOP1","hemisphere",NA
"1092","AOMICPIOP1","hemisphere",NA
"1093","AOMICPIOP1","hemisphere",NA
"1094","AOMICPIOP1","hemisphere",NA
"1095","AOMICPIOP1","hemisphere",NA
"1096","AOMICPIOP1","hemisphere",NA
"1097","AOMICPIOP1","hemisphere",NA
"1098","AOMICPIOP1","hemisphere",NA
"1099","AOMICPIOP1","hemisphere",NA
"1100","AOMICPIOP1","hemisphere",NA
"1101","AOMICPIOP1","hemisphere",NA
"1102","AOMICPIOP1","hemisphere",NA
"1103","AOMICPIOP1","hemisphere",NA
"1104","AOMICPIOP1","hemisphere",NA
"1105","AOMICPIOP1","hemisphere",NA
"1106","AOMICPIOP1","hemisphere",NA
"1107","AOMICPIOP1","hemisphere",NA
"1108","AOMICPIOP1","hemisphere",NA
"1109","AOMICPIOP1","hemisphere",NA
"1110","AOMICPIOP1","hemisphere",NA
"1111","AOMICPIOP1","hemisphere",NA
"1112","AOMICPIOP1","hemisphere",NA
"1113","AOMICPIOP1","hemisphere",NA
"1114","AOMICPIOP1","hemisphere",NA
"1115","AOMICPIOP1","hemisphere",NA
"1116","AOMICPIOP1","hemisphere",NA
"1117","AOMICPIOP1","hemisphere",NA
"1118","AOMICPIOP1","hemisphere",NA
"1119","AOMICPIOP1","hemisphere",NA
"1120","AOMICPIOP1","hemisphere",NA
"1121","AOMICPIOP1","hemisphere",NA
"1122","AOMICPIOP1","hemisphere",NA
"1123","AOMICPIOP1","hemisphere",NA
"1124","AOMICPIOP1","hemisphere",NA
"1125","AOMICPIOP1","hemisphere",NA
"1126","AOMICPIOP1","hemisphere",NA
"1127","AOMICPIOP1","hemisphere",NA
"1128","AOMICPIOP1","hemisphere",NA
"1129","AOMICPIOP1","hemisphere",NA
"1130","AOMICPIOP1","hemisphere",NA
"1131","AOMICPIOP1","hemisphere",NA
"1132","AOMICPIOP1","hemisphere",NA
"1133","AOMICPIOP1","hemisphere",NA
"1134","AOMICPIOP1","hemisphere",NA
"1135","AOMICPIOP1","hemisphere",NA
"1136","AOMICPIOP1","hemisphere",NA
"1137","AOMICPIOP1","hemisphere",NA
"1138","AOMICPIOP1","hemisphere",NA
"1139","AOMICPIOP1","hemisphere",NA
"1140","AOMICPIOP1","hemisphere",NA
"1141","AOMICPIOP1","hemisphere",NA
"1142","AOMICPIOP1","hemisphere",NA
"1143","AOMICPIOP1","hemisphere",NA
"1144","AOMICPIOP1","hemisphere",NA
"1145","AOMICPIOP1","hemisphere",NA
"1146","AOMICPIOP1","hemisphere",NA
"1147","AOMICPIOP1","hemisphere",NA
"1148","AOMICPIOP1","hemisphere",NA
"1149","AOMICPIOP1","hemisphere",NA
"1150","AOMICPIOP1","hemisphere",NA
"1151","AOMICPIOP1","hemisphere",NA
"1152","AOMICPIOP1","hemisphere",NA
"1153","AOMICPIOP1","hemisphere",NA
"1154","AOMICPIOP1","hemisphere",NA
"1155","AOMICPIOP1","hemisphere",NA
"1156","AOMICPIOP1","hemisphere",NA
"1157","AOMICPIOP1","hemisphere",NA
"1158","AOMICPIOP1","hemisphere",NA
"1159","AOMICPIOP1","hemisphere",NA
"1160","AOMICPIOP1","hemisphere",NA
"1161","AOMICPIOP1","hemisphere",NA
"1162","AOMICPIOP1","hemisphere",NA
"1163","AOMICPIOP1","hemisphere",NA
"1164","AOMICPIOP1","hemisphere",NA
"1165","AOMICPIOP1","hemisphere",NA
"1166","AOMICPIOP1","hemisphere",NA
"1167","AOMICPIOP1","hemisphere",NA
"1168","AOMICPIOP1","hemisphere",NA
"1169","AOMICPIOP1","hemisphere",NA
"1170","AOMICPIOP1","hemisphere",NA
"1171","AOMICPIOP1","hemisphere",NA
"1172","AOMICPIOP1","hemisphere",NA
"1173","AOMICPIOP1","hemisphere",NA
"1174","AOMICPIOP1","hemisphere",NA
"1175","AOMICPIOP1","hemisphere",NA
"1176","AOMICPIOP1","hemisphere",NA
"1177","AOMICPIOP1","hemisphere",NA
"1178","AOMICPIOP1","hemisphere",NA
"1179","AOMICPIOP1","hemisphere",NA
"1180","AOMICPIOP1","hemisphere",NA
"1181","AOMICPIOP1","hemisphere",NA
"1182","AOMICPIOP1","hemisphere",NA
"1183","AOMICPIOP1","hemisphere",NA
"1184","AOMICPIOP1","hemisphere",NA
"1185","AOMICPIOP1","hemisphere",NA
"1186","AOMICPIOP1","hemisphere",NA
"1187","AOMICPIOP1","hemisphere",NA
"1188","AOMICPIOP1","hemisphere",NA
"1189","AOMICPIOP1","hemisphere",NA
"1190","AOMICPIOP1","hemisphere",NA
"1191","AOMICPIOP1","hemisphere",NA
"1192","AOMICPIOP1","hemisphere",NA
"1193","AOMICPIOP1","hemisphere",NA
"1194","AOMICPIOP1","hemisphere",NA
"1195","AOMICPIOP1","hemisphere",NA
"1196","AOMICPIOP1","hemisphere",NA
"1197","AOMICPIOP1","hemisphere",NA
"1198","AOMICPIOP1","hemisphere",NA
"1199","AOMICPIOP1","hemisphere",NA
"1200","AOMICPIOP1","hemisphere",NA
"1201","AOMICPIOP1","hemisphere",NA
"1202","AOMICPIOP1","hemisphere",NA
"1203","AOMICPIOP1","hemisphere",NA
"1204","AOMICPIOP1","hemisphere",NA
"1205","AOMICPIOP1","hemisphere",NA
"1206","AOMICPIOP1","hemisphere",NA
"1207","AOMICPIOP1","hemisphere",NA
"1208","AOMICPIOP1","hemisphere",NA
"1209","AOMICPIOP1","hemisphere",NA
"1210","AOMICPIOP1","hemisphere",NA
"1211","AOMICPIOP1","hemisphere",NA
"1212","AOMICPIOP1","hemisphere",NA
"1213","AOMICPIOP1","hemisphere",NA
"1214","AOMICPIOP1","hemisphere",NA
"1215","AOMICPIOP1","hemisphere",NA
"1216","AOMICPIOP1","hemisphere",NA
"1217","AOMICPIOP1","hemisphere",NA
"1218","AOMICPIOP1","hemisphere",NA
"1219","AOMICPIOP1","hemisphere",NA
"1220","AOMICPIOP1","hemisphere",NA
"1221","AOMICPIOP1","hemisphere",NA
"1222","AOMICPIOP1","hemisphere",NA
"1223","AOMICPIOP1","hemisphere",NA
"1224","AOMICPIOP1","hemisphere",NA
"1225","AOMICPIOP1","hemisphere",NA
"1226","AOMICPIOP1","hemisphere",NA
"1227","AOMICPIOP1","hemisphere",NA
"1228","AOMICPIOP1","hemisphere",NA
"1229","AOMICPIOP1","hemisphere",NA
"1230","AOMICPIOP1","hemisphere",NA
"1231","AOMICPIOP1","hemisphere",NA
"1232","AOMICPIOP1","hemisphere",NA
"1233","AOMICPIOP1","hemisphere",NA
"1234","AOMICPIOP1","hemisphere",NA
"1235","AOMICPIOP1","hemisphere",NA
"1236","AOMICPIOP1","hemisphere",NA
"1237","AOMICPIOP1","hemisphere",NA
"1238","AOMICPIOP1","hemisphere",NA
"1239","AOMICPIOP1","hemisphere",NA
"1240","AOMICPIOP1","hemisphere",NA
"1241","AOMICPIOP1","hemisphere",NA
"1242","AOMICPIOP1","hemisphere",NA
"1243","AOMICPIOP1","hemisphere",NA
"1244","AOMICPIOP1","hemisphere",NA
"1245","AOMICPIOP1","hemisphere",NA
"1246","AOMICPIOP1","hemisphere",NA
"1247","AOMICPIOP1","hemisphere",NA
"1248","AOMICPIOP1","hemisphere",NA
"1249","AOMICPIOP1","hemisphere",NA
"1250","AOMICPIOP1","hemisphere",NA
"1251","AOMICPIOP1","hemisphere",NA
"1252","AOMICPIOP1","hemisphere",NA
"1253","AOMICPIOP1","hemisphere",NA
"1254","AOMICPIOP1","hemisphere",NA
"1255","AOMICPIOP1","hemisphere",NA
"1256","AOMICPIOP1","hemisphere",NA
"1257","AOMICPIOP1","hemisphere",NA
"1258","AOMICPIOP1","hemisphere",NA
"1259","AOMICPIOP1","hemisphere",NA
"1260","AOMICPIOP1","hemisphere",NA
"1261","AOMICPIOP1","hemisphere",NA
"1262","AOMICPIOP1","hemisphere",NA
"1263","AOMICPIOP1","hemisphere",NA
"1264","AOMICPIOP1","hemisphere",NA
"1265","AOMICPIOP1","hemisphere",NA
"1266","AOMICPIOP1","hemisphere",NA
"1267","AOMICPIOP1","hemisphere",NA
"1268","AOMICPIOP1","hemisphere",NA
"1269","AOMICPIOP1","hemisphere",NA
"1270","AOMICPIOP1","hemisphere",NA
"1271","AOMICPIOP1","hemisphere",NA
"1272","AOMICPIOP1","hemisphere",NA
"1273","AOMICPIOP1","hemisphere",NA
"1274","AOMICPIOP1","hemisphere",NA
"1275","AOMICPIOP1","hemisphere",NA
"1276","AOMICPIOP1","hemisphere",NA
"1277","AOMICPIOP1","hemisphere",NA
"1278","AOMICPIOP1","hemisphere",NA
"1279","AOMICPIOP1","hemisphere",NA
"1280","AOMICPIOP1","hemisphere",NA
"1281","AOMICPIOP1","hemisphere",NA
"1282","AOMICPIOP1","hemisphere",NA
"1283","AOMICPIOP1","hemisphere",NA
"1284","AOMICPIOP1","hemisphere",NA
"1285","AOMICPIOP1","hemisphere",NA
"1286","AOMICPIOP1","hemisphere",NA
"1287","AOMICPIOP1","hemisphere",NA
"1288","AOMICPIOP1","hemisphere",NA
"1289","AOMICPIOP1","hemisphere",NA
"1290","AOMICPIOP1","hemisphere",NA
"1291","AOMICPIOP1","hemisphere",NA
"1292","AOMICPIOP1","hemisphere",NA
"1293","AOMICPIOP1","hemisphere",NA
"1294","AOMICPIOP1","hemisphere",NA
"1295","AOMICPIOP1","hemisphere",NA
"1296","AOMICPIOP1","hemisphere",NA
"1297","AOMICPIOP1","hemisphere",NA
"1298","AOMICPIOP1","hemisphere",NA
"1299","AOMICPIOP1","hemisphere",NA
"1300","AOMICPIOP1","hemisphere",NA
"1301","AOMICPIOP1","hemisphere",NA
"1302","AOMICPIOP1","hemisphere",NA
"1303","AOMICPIOP1","hemisphere",NA
"1304","AOMICPIOP1","hemisphere",NA
"1305","AOMICPIOP1","F",1.93098037324517
"1306","AOMICPIOP1","F",1.78241654688439
"1307","AOMICPIOP1","P",4.73715122264263
"1308","AOMICPIOP1","P",4.90381861921825
"1309","AOMICPIOP1","T",4.04674956597799
"1310","AOMICPIOP1","T",4.53151342353404
"1311","AOMICPIOP1","O",3.58828895032036
"1312","AOMICPIOP1","O",3.3525208721206
"1313","AOMICPIOP1","F",1.93839803891129
"1314","AOMICPIOP1","F",2.05248302872391
"1315","AOMICPIOP1","P",4.51381325603336
"1316","AOMICPIOP1","P",4.45591144188453
"1317","AOMICPIOP1","T",3.41979586725833
"1318","AOMICPIOP1","T",3.70253816191104
"1319","AOMICPIOP1","O",3.79573816600555
"1320","AOMICPIOP1","O",3.09246513404032
"1321","AOMICPIOP1","F",1.7894499656516
"1322","AOMICPIOP1","F",1.8950932010911
"1323","AOMICPIOP1","P",4.71688120353449
"1324","AOMICPIOP1","P",4.64162307587389
"1325","AOMICPIOP1","T",4.12798451038117
"1326","AOMICPIOP1","T",4.29341115214954
"1327","AOMICPIOP1","O",3.26005509700821
"1328","AOMICPIOP1","O",2.83221281479492
"1329","AOMICPIOP1","F",1.8858409038122
