rh.aparc.area	bankssts	caudalanteriorcingulate	caudalmiddlefrontal	cuneus	entorhinal	fusiform	inferiorparietal	inferiortemporal	isthmuscingulate	lateraloccipital	lateralorbitofrontal	lingual	medialorbitofrontal	middletemporal	parahippocampal	paracentral	parsopercularis	parsorbitalis	parstriangularis	pericalcarine	postcentral	posteriorcingulate	precentral	precuneus	rostralanteriorcingulate	rostralmiddlefrontal	superiorfrontal	superiorparietal	superiortemporal	supramarginal	frontalpole	temporalpole	transversetemporal	insula	WhiteSurfArea	BrainSegVolNotVent	eTIV
SUBJ161/SUBJ161_ses-2	826.0	759.0	2257.0	1797.0	520.0	3028.0	5517.0	3320.0	819.0	5189.0	2332.0	3567.0	1715.0	3515.0	632.0	1676.0	1279.0	795.0	1436.0	1715.0	4247.0	1219.0	4884.0	3608.0	589.0	5756.0	6705.0	5360.0	3749.0	3759.0	247.0	471.0	286.0	2343.0	85914.1	1060851.0	1569019.43702
SUBJ161/SUBJ161_ses-2.long.SUBJ161_tmpl	807.0	797.0	2277.0	1709.0	470.0	3067.0	5498.0	3249.0	890.0	5051.0	2577.0	3538.0	1803.0	3466.0	600.0	1637.0	1285.0	749.0	1405.0	1692.0	4268.0	1188.0	4710.0	3577.0	600.0	5592.0	6781.0	5286.0	3689.0	3667.0	284.0	415.0	276.0	2021.0	84911.9	1051945.0	1565827.45344
SUBJ161/SUBJ161_ses-3	794.0	757.0	2261.0	1764.0	501.0	2787.0	5388.0	3078.0	894.0	4864.0	2356.0	3441.0	1709.0	3380.0	640.0	1648.0	1255.0	743.0	1439.0	1680.0	4246.0	1239.0	4893.0	3539.0	603.0	5604.0	6815.0	5192.0	3621.0	3631.0	275.0	493.0	274.0	2009.0	83807.2	1020162.0	1592094.30655
SUBJ161/SUBJ161_ses-3.long.SUBJ161_tmpl	808.0	779.0	2277.0	1656.0	466.0	2960.0	5379.0	3139.0	877.0	4830.0	2478.0	3348.0	1732.0	3356.0	600.0	1637.0	1279.0	713.0	1371.0	1620.0	4228.0	1171.0	4711.0	3579.0	613.0	5427.0	6762.0	5236.0	3610.0	3622.0	264.0	402.0	261.0	2000.0	83189.3	1008299.0	1565827.45344
SUBJ162/SUBJ162_ses-1	1338.0	849.0	1723.0	1357.0	418.0	3631.0	5966.0	3479.0	1011.0	4785.0	2989.0	2652.0	2134.0	3990.0	787.0	1553.0	1238.0	858.0	1691.0	1048.0	4296.0	1601.0	4864.0	4324.0	783.0	6981.0	7109.0	5637.0	4549.0	4706.0	259.0	493.0	350.0	2419.0	91866.1	1166949.0	1774516.76924
SUBJ162/SUBJ162_ses-1.long.SUBJ162_tmpl	1286.0	879.0	1719.0	1360.0	410.0	3569.0	5969.0	3421.0	990.0	4863.0	2697.0	2675.0	2205.0	3978.0	744.0	1578.0	1244.0	859.0	1658.0	1146.0	4275.0	1576.0	4789.0	4270.0	838.0	6913.0	6996.0	5668.0	4416.0	4750.0	255.0	493.0	340.0	2646.0	91474.6	1160039.0	1773442.02125
SUBJ163/SUBJ163_ses-1	962.0	1026.0	2342.0	1585.0	360.0	2594.0	5991.0	3102.0	879.0	5106.0	2477.0	3145.0	1680.0	3712.0	623.0	1751.0	1287.0	779.0	1392.0	1293.0	4053.0	1020.0	5050.0	3313.0	743.0	5670.0	7391.0	4443.0	3580.0	2980.0	240.0	426.0	277.0	2252.0	83514.9	1194142.0	1567888.90969
SUBJ163/SUBJ163_ses-1.long.SUBJ163_tmpl	927.0	1032.0	2312.0	1566.0	364.0	2568.0	5825.0	3109.0	879.0	5106.0	2631.0	3120.0	1720.0	3734.0	601.0	1745.0	1264.0	768.0	1346.0	1328.0	4024.0	1040.0	4965.0	3274.0	750.0	5593.0	7284.0	4444.0	3560.0	2901.0	216.0	426.0	263.0	2315.0	82992.9	1187040.0	1573401.39476
SUBJ164/SUBJ164_ses-1	970.0	838.0	2210.0	1519.0	424.0	2930.0	4930.0	3044.0	857.0	4878.0	2395.0	2910.0	1538.0	3239.0	637.0	1280.0	1489.0	807.0	1570.0	1414.0	3446.0	1126.0	4131.0	3936.0	667.0	5497.0	6473.0	5420.0	3178.0	3459.0	233.0	456.0	321.0	2654.0	80869.4	1009337.0	1457044.21602
SUBJ164/SUBJ164_ses-1.long.SUBJ164_tmpl	915.0	871.0	2142.0	1627.0	367.0	2812.0	4869.0	2864.0	860.0	4766.0	2329.0	2974.0	1586.0	3129.0	622.0	1309.0	1468.0	779.0	1570.0	1415.0	3426.0	1140.0	4118.0	3910.0	645.0	5320.0	6388.0	5209.0	3087.0	3442.0	263.0	454.0	326.0	2540.0	79535.3	999262.0	1456001.26521
SUBJ166/SUBJ166_ses-1	827.0	595.0	2024.0	1585.0	518.0	2674.0	4989.0	2851.0	972.0	5065.0	2665.0	3435.0	1533.0	2996.0	568.0	1686.0	1535.0	654.0	1443.0	1502.0	3929.0	1064.0	5110.0	3552.0	511.0	6050.0	6528.0	5765.0	3496.0	3406.0	246.0	444.0	318.0	2096.0	82624.1	1001402.0	1539952.082
SUBJ166/SUBJ166_ses-1.long.SUBJ166_tmpl	801.0	562.0	1971.0	1531.0	464.0	2740.0	4683.0	2732.0	938.0	4904.0	2721.0	3298.0	1581.0	2952.0	571.0	1626.0	1532.0	667.0	1390.0	1528.0	3911.0	1078.0	4900.0	3548.0	481.0	5849.0	6313.0	5627.0	3422.0	3293.0	258.0	459.0	306.0	2043.0	80671.5	985124.0	1553359.01272
SUBJ166/SUBJ166_ses-2	864.0	529.0	2036.0	1625.0	544.0	2668.0	4935.0	2775.0	941.0	5036.0	2634.0	3423.0	1663.0	2888.0	600.0	1622.0	1531.0	623.0	1521.0	1505.0	3880.0	1078.0	4829.0	3461.0	515.0	5756.0	6125.0	5748.0	3460.0	3297.0	266.0	440.0	325.0	2085.0	81217.4	1003831.0	1561283.29238
SUBJ166/SUBJ166_ses-2.long.SUBJ166_tmpl	808.0	568.0	1987.0	1526.0	488.0	2712.0	4701.0	2727.0	908.0	4919.0	2735.0	3297.0	1536.0	2951.0	562.0	1574.0	1544.0	662.0	1375.0	1541.0	3849.0	1053.0	4820.0	3540.0	483.0	5759.0	6256.0	5570.0	3441.0	3257.0	261.0	460.0	301.0	2073.0	80245.3	988704.0	1553359.01272
SUBJ166/SUBJ166_ses-3	874.0	548.0	2147.0	1579.0	500.0	2687.0	5124.0	2713.0	913.0	5099.0	2791.0	3393.0	1626.0	2947.0	577.0	1762.0	1593.0	664.0	1459.0	1526.0	4028.0	1057.0	5153.0	3527.0	515.0	6451.0	6650.0	5760.0	3542.0	3471.0	295.0	465.0	334.0	2058.0	83828.7	993366.0	1557427.87549
SUBJ166/SUBJ166_ses-3.long.SUBJ166_tmpl	806.0	525.0	2044.0	1525.0	500.0	2728.0	4797.0	2727.0	926.0	4975.0	2632.0	3309.0	1562.0	2940.0	564.0	1665.0	1567.0	690.0	1403.0	1532.0	3971.0	1048.0	5079.0	3513.0	458.0	6088.0	6463.0	5673.0	3424.0	3391.0	291.0	436.0	317.0	2079.0	81647.1	972622.0	1553359.01272
SUBJ167/SUBJ167_ses-1	827.0	739.0	2179.0	1815.0	445.0	2961.0	5266.0	3420.0	1200.0	5113.0	3212.0	3454.0	1735.0	3403.0	664.0	1645.0	1299.0	840.0	1968.0	1622.0	3598.0	1241.0	5673.0	4292.0	661.0	7129.0	7998.0	5320.0	3494.0	3759.0	252.0	477.0	296.0	2286.0	90215.4	1088768.0	1706460.40348
SUBJ167/SUBJ167_ses-1.long.SUBJ167_tmpl	848.0	750.0	2126.0	1866.0	450.0	2913.0	5070.0	3310.0	1180.0	5186.0	2986.0	3503.0	1913.0	3249.0	640.0	1620.0	1325.0	823.0	1810.0	1582.0	3559.0	1242.0	5444.0	4251.0	708.0	6889.0	7828.0	5197.0	3442.0	3626.0	259.0	450.0	301.0	2332.0	88674.0	1076150.0	1706809.37617
SUBJ168/SUBJ168_ses-1	882.0	794.0	2219.0	1979.0	381.0	3425.0	5583.0	3802.0	878.0	6115.0	3017.0	2748.0	1948.0	3890.0	650.0	1729.0	1375.0	824.0	1403.0	1665.0	4586.0	1432.0	5397.0	4631.0	591.0	6655.0	7024.0	5913.0	3915.0	4292.0	295.0	489.0	400.0	2583.0	93496.5	1127464.0	1553960.78259
SUBJ168/SUBJ168_ses-1.long.SUBJ168_tmpl	886.0	768.0	2132.0	1936.0	407.0	3287.0	5429.0	3683.0	890.0	5670.0	2894.0	2557.0	1832.0	3647.0	633.0	1626.0	1307.0	775.0	1360.0	1713.0	4507.0	1387.0	5188.0	4639.0	609.0	6588.0	6973.0	5866.0	3842.0	4105.0	282.0	528.0	390.0	2560.0	90897.8	1113084.0	1553378.35546
SUBJ170/SUBJ170_ses-1	862.0	622.0	2054.0	1475.0	381.0	2567.0	5951.0	3141.0	972.0	4662.0	2266.0	3100.0	1428.0	3315.0	493.0	1388.0	1213.0	712.0	1413.0	1519.0	3245.0	1036.0	4080.0	3467.0	535.0	5896.0	7011.0	4912.0	3367.0	3255.0	322.0	492.0	267.0	2017.0	79394.6	995994.0	1532807.85356
SUBJ170/SUBJ170_ses-1.long.SUBJ170_tmpl	847.0	615.0	2053.0	1436.0	384.0	2518.0	5889.0	3127.0	948.0	4719.0	2346.0	3143.0	1410.0	3341.0	541.0	1372.0	1214.0	659.0	1363.0	1513.0	3231.0	1078.0	4079.0	3447.0	559.0	5786.0	6998.0	4864.0	3316.0	3169.0	331.0	421.0	280.0	2022.0	79017.8	989898.0	1528508.38238
SUBJ170/SUBJ170_ses-2	865.0	580.0	2055.0	1423.0	378.0	2616.0	6147.0	3057.0	977.0	4561.0	1837.0	3037.0	1247.0	3243.0	548.0	1374.0	1206.0	669.0	1398.0	1515.0	3226.0	1029.0	4145.0	3458.0	441.0	5677.0	6825.0	4831.0	3238.0	3253.0	257.0	460.0	271.0	2049.0	77880.7	961266.0	1522639.22834
SUBJ170/SUBJ170_ses-2.long.SUBJ170_tmpl	847.0	595.0	2070.0	1450.0	375.0	2470.0	5926.0	3159.0	962.0	4735.0	2242.0	3047.0	1303.0	3310.0	530.0	1388.0	1216.0	668.0	1375.0	1526.0	3220.0	1077.0	4143.0	3376.0	528.0	5722.0	7022.0	4910.0	3260.0	3177.0	266.0	438.0	274.0	2049.0	78655.8	951880.0	1528508.38238
SUBJ170/SUBJ170_ses-3	866.0	587.0	2100.0	1466.0	364.0	2613.0	6125.0	3243.0	978.0	4731.0	2541.0	3160.0	1321.0	3303.0	558.0	1402.0	1220.0	780.0	1405.0	1522.0	3258.0	1069.0	4124.0	3432.0	538.0	6019.0	7070.0	4931.0	3292.0	3231.0	291.0	483.0	283.0	2149.0	80450.9	974573.0	1524783.35022
SUBJ170/SUBJ170_ses-3.long.SUBJ170_tmpl	844.0	564.0	2076.0	1454.0	364.0	2479.0	5905.0	3150.0	942.0	4694.0	2324.0	3131.0	1425.0	3285.0	523.0	1351.0	1225.0	741.0	1385.0	1514.0	3269.0	1055.0	4199.0	3333.0	546.0	5848.0	6880.0	4862.0	3268.0	3185.0	335.0	385.0	280.0	2043.0	78857.9	959404.0	1528508.38238
SUBJ171/SUBJ171_ses-1	954.0	714.0	2282.0	1595.0	324.0	3098.0	5193.0	3674.0	971.0	5165.0	3229.0	3688.0	1662.0	3666.0	598.0	1498.0	1367.0	833.0	1476.0	1610.0	3826.0	1067.0	4639.0	3721.0	700.0	6133.0	6720.0	6448.0	3585.0	3708.0	342.0	399.0	311.0	2214.0	87391.8	1059296.0	1605283.73449
SUBJ171/SUBJ171_ses-2	919.0	749.0	2310.0	1569.0	319.0	2914.0	4824.0	3576.0	987.0	5069.0	3140.0	3594.0	1658.0	3548.0	614.0	1515.0	1396.0	827.0	1386.0	1607.0	3807.0	1064.0	4648.0	3738.0	694.0	6141.0	6805.0	6455.0	3557.0	3782.0	313.0	412.0	307.0	2102.0	86347.8	1033891.0	1610485.50465
SUBJ171/SUBJ171_ses-3	893.0	672.0	2336.0	1555.0	320.0	2777.0	4721.0	3443.0	1016.0	4911.0	3170.0	3514.0	1517.0	3453.0	599.0	1457.0	1364.0	819.0	1411.0	1616.0	3776.0	1026.0	4539.0	3651.0	692.0	6142.0	6776.0	6330.0	3477.0	3750.0	334.0	431.0	325.0	2024.0	84833.6	1017834.0	1608025.57354
SUBJ171/SUBJ171_ses-3.long.SUBJ171_tmpl	907.0	654.0	2326.0	1535.0	354.0	2726.0	4675.0	3317.0	1002.0	4896.0	3168.0	3463.0	1591.0	3444.0	613.0	1461.0	1321.0	797.0	1378.0	1599.0	3722.0	1031.0	4451.0	3647.0	654.0	6055.0	6650.0	6316.0	3445.0	3687.0	328.0	407.0	320.0	2088.0	84027.4	1006475.0	1608751.53487
SUBJ174/SUBJ174_ses-1	1107.0	794.0	2076.0	1315.0	593.0	2802.0	5720.0	2744.0	693.0	4698.0	2709.0	2609.0	2108.0	2895.0	486.0	1523.0	1753.0	724.0	1721.0	1183.0	3773.0	1105.0	4452.0	3141.0	711.0	6543.0	6437.0	4838.0	3351.0	3633.0	268.0	465.0	293.0	2489.0	81717.9	1056322.0	1679580.7637
SUBJ174/SUBJ174_ses-1.long.SUBJ174_tmpl	1045.0	835.0	1990.0	1271.0	487.0	2728.0	5611.0	2574.0	746.0	4572.0	2523.0	2514.0	2136.0	2806.0	489.0	1446.0	1636.0	753.0	1690.0	1202.0	3746.0	1129.0	4307.0	3111.0	714.0	6439.0	6249.0	4938.0	3306.0	3596.0	294.0	425.0	290.0	2508.0	80109.0	1035998.0	1641269.20825
SUBJ174/SUBJ174_ses-2	1061.0	854.0	1918.0	1373.0	494.0	2841.0	5574.0	2652.0	737.0	4424.0	2699.0	2691.0	2107.0	2889.0	509.0	1612.0	1684.0	801.0	1785.0	1255.0	3790.0	1111.0	4485.0	3176.0	715.0	6519.0	6369.0	4551.0	3389.0	3602.0	280.0	405.0	274.0	2476.0	81098.4	1044225.0	1477842.04919
SUBJ174/SUBJ174_ses-2.long.SUBJ174_tmpl	1036.0	806.0	1951.0	1330.0	463.0	2743.0	5344.0	2437.0	751.0	4352.0	2405.0	2682.0	2093.0	2771.0	488.0	1493.0	1655.0	745.0	1731.0	1221.0	3678.0	1114.0	4183.0	3163.0	706.0	6341.0	6311.0	4430.0	3314.0	3551.0	275.0	351.0	275.0	2563.0	78749.6	1016160.0	1641269.20825
SUBJ175/SUBJ175_ses-1	828.0	766.0	1867.0	1568.0	364.0	2841.0	5590.0	3029.0	925.0	4975.0	2377.0	3020.0	1742.0	3250.0	609.0	1384.0	1297.0	904.0	1681.0	1424.0	3520.0	1039.0	4546.0	3622.0	628.0	5663.0	5975.0	4954.0	3534.0	2999.0	294.0	430.0	340.0	2232.0	80200.3	1040375.0	1526855.9097
SUBJ175/SUBJ175_ses-1.long.SUBJ175_tmpl	812.0	753.0	1955.0	1541.0	393.0	2809.0	5508.0	2909.0	935.0	4715.0	2734.0	3012.0	1467.0	3305.0	606.0	1412.0	1344.0	821.0	1637.0	1415.0	3477.0	1009.0	4398.0	3562.0	587.0	5470.0	5980.0	4971.0	3425.0	2998.0	291.0	418.0	334.0	2226.0	79226.3	1036398.0	1526698.00454
SUBJ176/SUBJ176_ses-1	1002.0	664.0	2746.0	1817.0	686.0	3877.0	5980.0	4293.0	1043.0	5344.0	2963.0	3548.0	1863.0	4084.0	605.0	1777.0	1979.0	760.0	1520.0	1894.0	5551.0	1107.0	6133.0	4885.0	793.0	6742.0	7794.0	5376.0	4344.0	4722.0	304.0	585.0	383.0	2441.0	99587.4	1277481.0	1885209.99267
SUBJ176/SUBJ176_ses-1.long.SUBJ176_tmpl	1044.0	652.0	2756.0	1767.0	612.0	3849.0	5898.0	4221.0	1076.0	5244.0	2983.0	3458.0	1891.0	4018.0	588.0	1748.0	1971.0	709.0	1504.0	1951.0	5426.0	1131.0	5963.0	4927.0	763.0	6643.0	7844.0	5132.0	4199.0	4655.0	314.0	573.0	379.0	2498.0	98389.0	1265794.0	1885495.36809
SUBJ182/SUBJ182_ses-1	840.0	515.0	2379.0	1924.0	353.0	2994.0	4616.0	2877.0	1036.0	6174.0	2815.0	3793.0	1543.0	3118.0	613.0	1407.0	1232.0	752.0	1368.0	1750.0	3743.0	1006.0	4555.0	4176.0	580.0	5713.0	6953.0	4770.0	3666.0	3156.0	261.0	476.0	288.0	2269.0	83705.0	1029648.0	1572319.00481
SUBJ182/SUBJ182_ses-1.long.SUBJ182_tmpl	849.0	538.0	2330.0	1902.0	354.0	3059.0	4731.0	2730.0	1018.0	6132.0	2575.0	3804.0	1741.0	3063.0	639.0	1405.0	1238.0	783.0	1356.0	1741.0	3743.0	988.0	4465.0	4240.0	569.0	5663.0	6888.0	4887.0	3628.0	3239.0	263.0	511.0	301.0	2285.0	83658.7	1025891.0	1573532.74532
SUBJ183/SUBJ183_ses-1	976.0	747.0	2188.0	2047.0	518.0	2950.0	6515.0	3228.0	1079.0	5604.0	2771.0	3259.0	1859.0	3300.0	692.0	1370.0	1390.0	787.0	1418.0	1418.0	3644.0	1158.0	4926.0	4080.0	551.0	5285.0	6698.0	5717.0	3695.0	3566.0	288.0	602.0	399.0	2307.0	87031.6	1079137.0	1515860.33557
SUBJ183/SUBJ183_ses-1.long.SUBJ183_tmpl	852.0	705.0	2132.0	1975.0	439.0	2766.0	5905.0	2913.0	1013.0	5461.0	2382.0	3112.0	1724.0	3088.0	622.0	1353.0	1389.0	762.0	1444.0	1348.0	3533.0	1144.0	4775.0	3976.0	536.0	4942.0	6524.0	5553.0	3648.0	3414.0	295.0	446.0	408.0	2428.0	83006.3	1062191.0	1510357.50895
SUBJ183/SUBJ183_ses-2	880.0	674.0	2072.0	1890.0	457.0	2743.0	5659.0	2943.0	943.0	5189.0	2352.0	2983.0	1783.0	3112.0	594.0	1356.0	1382.0	753.0	1450.0	1289.0	3401.0	1152.0	4456.0	3912.0	555.0	4964.0	6434.0	5241.0	3617.0	3116.0	236.0	486.0	368.0	2479.0	80825.0	1030716.0	1505188.89783
SUBJ183/SUBJ183_ses-2.long.SUBJ183_tmpl	867.0	714.0	2160.0	1892.0	410.0	2739.0	5670.0	2876.0	1007.0	5189.0	2390.0	3000.0	1790.0	3027.0	612.0	1332.0	1392.0	755.0	1426.0	1348.0	3436.0	1114.0	4626.0	3961.0	558.0	4934.0	6582.0	5298.0	3584.0	3265.0	305.0	454.0	361.0	2536.0	81606.5	1026138.0	1510357.50895
SUBJ183/SUBJ183_ses-3	841.0	726.0	2164.0	1840.0	418.0	2726.0	5538.0	2837.0	1055.0	5104.0	2624.0	2909.0	1672.0	2991.0	584.0	1413.0	1441.0	780.0	1440.0	1285.0	3550.0	1207.0	4677.0	3912.0	556.0	4894.0	6532.0	5286.0	3606.0	3309.0	252.0	476.0	362.0	2114.0	81100.4	1013620.0	1520157.42839
SUBJ183/SUBJ183_ses-3.long.SUBJ183_tmpl	856.0	693.0	2154.0	1860.0	416.0	2699.0	5626.0	2821.0	985.0	5155.0	2357.0	2901.0	1743.0	2966.0	588.0	1332.0	1387.0	738.0	1422.0	1310.0	3398.0	1106.0	4607.0	3918.0	544.0	4927.0	6563.0	5290.0	3548.0	3182.0	297.0	446.0	361.0	2454.0	80649.6	1014311.0	1510357.50895
SUBJ187/SUBJ187_ses-1	803.0	667.0	2297.0	1333.0	422.0	2718.0	4702.0	3244.0	853.0	5352.0	2755.0	2870.0	1966.0	3240.0	590.0	1622.0	1401.0	817.0	1419.0	1225.0	3644.0	1228.0	5330.0	3682.0	699.0	6345.0	8097.0	5597.0	3670.0	3689.0	288.0	408.0	326.0	2464.0	85759.6	1054156.0	1547151.94037
SUBJ187/SUBJ187_ses-1.long.SUBJ187_tmpl	795.0	623.0	2323.0	1338.0	426.0	2738.0	4646.0	3106.0	871.0	5309.0	2521.0	2833.0	1954.0	3253.0	550.0	1590.0	1355.0	794.0	1427.0	1200.0	3685.0	1230.0	5256.0	3699.0	805.0	6200.0	8000.0	5613.0	3630.0	3629.0	290.0	385.0	326.0	2836.0	85235.7	1040536.0	1551892.28881
SUBJ187/SUBJ187_ses-2	842.0	669.0	2372.0	1333.0	480.0	2777.0	4668.0	3213.0	890.0	5263.0	2559.0	2847.0	1964.0	3316.0	572.0	1666.0	1370.0	827.0	1468.0	1197.0	3703.0	1276.0	5437.0	3775.0	769.0	6593.0	8278.0	5899.0	3733.0	3724.0	271.0	388.0	306.0	2894.0	87329.0	1041439.0	1562232.2468
SUBJ187/SUBJ187_ses-2.long.SUBJ187_tmpl	796.0	621.0	2360.0	1348.0	426.0	2727.0	4626.0	3091.0	856.0	5180.0	2539.0	2860.0	1974.0	3243.0	528.0	1663.0	1354.0	819.0	1445.0	1212.0	3635.0	1213.0	5236.0	3727.0	812.0	6299.0	8200.0	5821.0	3667.0	3657.0	302.0	384.0	311.0	2841.0	85774.6	1034407.0	1551892.28881
SUBJ187/SUBJ187_ses-3	792.0	646.0	2285.0	1387.0	403.0	2764.0	4494.0	3162.0	865.0	4997.0	2597.0	2869.0	1927.0	3264.0	546.0	1591.0	1341.0	801.0	1474.0	1200.0	3702.0	1211.0	5291.0	3709.0	671.0	6352.0	8201.0	5703.0	3699.0	3609.0	262.0	412.0	284.0	2692.0	85193.9	1032002.0	1546262.03112
SUBJ187/SUBJ187_ses-3.long.SUBJ187_tmpl	784.0	606.0	2298.0	1322.0	404.0	2680.0	4506.0	3035.0	846.0	4924.0	2536.0	2842.0	1946.0	3183.0	535.0	1570.0	1340.0	790.0	1429.0	1190.0	3616.0	1187.0	5160.0	3675.0	785.0	6166.0	8067.0	5679.0	3611.0	3596.0	293.0	368.0	296.0	2781.0	84051.1	1021049.0	1551892.28881
SUBJ188/SUBJ188_ses-1	981.0	597.0	1840.0	1391.0	401.0	3090.0	4977.0	3509.0	1004.0	5579.0	2702.0	2634.0	1836.0	3692.0	652.0	1407.0	1225.0	684.0	1048.0	1345.0	4043.0	1095.0	5274.0	3578.0	517.0	6171.0	6619.0	5342.0	3675.0	4876.0	290.0	490.0	344.0	2459.0	85361.2	1066188.0	1689186.98312
SUBJ188/SUBJ188_ses-1.long.SUBJ188_tmpl	935.0	574.0	1830.0	1362.0	350.0	2984.0	4978.0	3278.0	1008.0	5523.0	2491.0	2630.0	1965.0	3475.0	622.0	1402.0	1125.0	653.0	1048.0	1266.0	3953.0	1108.0	5195.0	3558.0	611.0	5679.0	6446.0	5239.0	3440.0	4493.0	313.0	479.0	310.0	2546.0	82722.4	1054533.0	1675137.31676
SUBJ188/SUBJ188_ses-2	919.0	591.0	1812.0	1496.0	306.0	2780.0	4971.0	3052.0	1055.0	5128.0	2782.0	2684.0	1795.0	3308.0	586.0	1476.0	1196.0	646.0	1028.0	1294.0	3938.0	1245.0	5400.0	3786.0	552.0	5193.0	6366.0	5256.0	3399.0	4227.0	278.0	499.0	336.0	2333.0	81701.8	1018724.0	1517049.84373
SUBJ188/SUBJ188_ses-2.long.SUBJ188_tmpl	930.0	555.0	1793.0	1477.0	368.0	2854.0	4831.0	3130.0	1036.0	5190.0	2463.0	2696.0	1783.0	3386.0	604.0	1417.0	1133.0	630.0	1040.0	1296.0	3878.0	1108.0	5345.0	3677.0	584.0	5286.0	6311.0	5061.0	3416.0	4376.0	257.0	451.0	340.0	2426.0	81127.6	1018925.0	1675137.31676
SUBJ188/SUBJ188_ses-3	913.0	598.0	1718.0	1437.0	410.0	2788.0	4862.0	3323.0	1000.0	5102.0	2616.0	2630.0	1766.0	3362.0	579.0	1459.0	1190.0	654.0	1002.0	1234.0	3855.0	1171.0	4970.0	3576.0	527.0	5662.0	6371.0	5164.0	3355.0	4502.0	306.0	488.0	314.0	2336.0	81236.3	1030445.0	1655269.78387
SUBJ188/SUBJ188_ses-3.long.SUBJ188_tmpl	919.0	586.0	1817.0	1418.0	363.0	2871.0	4733.0	3223.0	1015.0	5179.0	2475.0	2663.0	1782.0	3371.0	611.0	1439.0	1130.0	653.0	1025.0	1266.0	3828.0	1146.0	5088.0	3554.0	626.0	5621.0	6414.0	5069.0	3388.0	4428.0	284.0	429.0	318.0	2646.0	81377.0	1018995.0	1675137.31676
SUBJ189/SUBJ189_ses-1	767.0	704.0	1996.0	1519.0	338.0	2544.0	5150.0	3241.0	766.0	4429.0	2375.0	2868.0	1672.0	3389.0	566.0	1595.0	1026.0	768.0	1204.0	1486.0	4137.0	950.0	4725.0	3716.0	450.0	6003.0	6003.0	5045.0	3454.0	3722.0	240.0	426.0	267.0	1988.0	79517.2	986542.0	1433069.74078
SUBJ189/SUBJ189_ses-2	724.0	668.0	2016.0	1438.0	299.0	2460.0	4760.0	2889.0	788.0	4258.0	2221.0	2746.0	1581.0	3148.0	555.0	1621.0	1022.0	746.0	1212.0	1441.0	4083.0	899.0	4767.0	3709.0	407.0	5906.0	5927.0	4960.0	3381.0	3570.0	235.0	434.0	283.0	1938.0	76964.8	949252.0	1431957.16758
SUBJ189/SUBJ189_ses-2.long.SUBJ189_tmpl	693.0	727.0	1985.0	1447.0	300.0	2469.0	4905.0	2917.0	779.0	4164.0	2175.0	2790.0	1578.0	3172.0	566.0	1616.0	1008.0	755.0	1178.0	1488.0	4065.0	873.0	4668.0	3670.0	430.0	5895.0	5903.0	4950.0	3358.0	3587.0	200.0	430.0	272.0	1908.0	76922.1	940704.0	1432036.59773
SUBJ191/SUBJ191_ses-1	881.0	633.0	2676.0	1643.0	491.0	3121.0	6141.0	3561.0	1021.0	5244.0	2992.0	2745.0	2161.0	3574.0	609.0	1710.0	1749.0	861.0	1608.0	1400.0	4446.0	1279.0	5289.0	4400.0	815.0	7326.0	8553.0	5470.0	4339.0	4691.0	295.0	495.0	322.0	2267.0	94800.9	1204218.0	1719996.24218
SUBJ191/SUBJ191_ses-1.long.SUBJ191_tmpl	847.0	612.0	2601.0	1618.0	483.0	3122.0	6022.0	3646.0	1087.0	5089.0	2998.0	2655.0	2073.0	3574.0	590.0	1685.0	1688.0	868.0	1546.0	1378.0	4367.0	1243.0	5136.0	4336.0	814.0	7325.0	8296.0	5404.0	4259.0	4679.0	309.0	463.0	335.0	2269.0	93415.5	1186941.0	1723783.58168
SUBJ191/SUBJ191_ses-2	870.0	603.0	2667.0	1655.0	498.0	3206.0	6187.0	3695.0	1125.0	5233.0	3095.0	2788.0	1997.0	3607.0	595.0	1696.0	1662.0	886.0	1590.0	1389.0	4544.0	1180.0	5284.0	4424.0	794.0	7394.0	8636.0	5509.0	4318.0	4709.0	288.0	478.0	348.0	2204.0	95144.4	1192468.0	1724043.27252
SUBJ191/SUBJ191_ses-2.long.SUBJ191_tmpl	838.0	608.0	2618.0	1610.0	491.0	3093.0	5997.0	3663.0	1124.0	5207.0	3096.0	2735.0	2085.0	3592.0	577.0	1677.0	1682.0	861.0	1548.0	1390.0	4426.0	1222.0	5151.0	4353.0	826.0	7249.0	8434.0	5391.0	4272.0	4687.0	300.0	482.0	326.0	2282.0	93676.6	1182846.0	1723783.58168
SUBJ191/SUBJ191_ses-3	857.0	635.0	2475.0	1635.0	489.0	3102.0	6032.0	3527.0	1179.0	5212.0	3132.0	2786.0	1991.0	3492.0	606.0	1665.0	1682.0	886.0	1582.0	1398.0	4484.0	1273.0	5165.0	4368.0	798.0	7377.0	8511.0	5375.0	4357.0	4727.0	274.0	475.0	345.0	2270.0	94151.2	1183379.0	1731047.39897
SUBJ191/SUBJ191_ses-3.long.SUBJ191_tmpl	848.0	565.0	2606.0	1591.0	488.0	3094.0	5867.0	3667.0	1084.0	5079.0	2951.0	2706.0	2079.0	3547.0	573.0	1686.0	1662.0	847.0	1531.0	1356.0	4392.0	1172.0	5036.0	4327.0	816.0	7184.0	8330.0	5297.0	4238.0	4659.0	291.0	461.0	344.0	2224.0	92598.8	1169812.0	1723783.58168
